::1 - - [08/Jun/2021:10:15:42 +0100] "GET /wp-admin/js/theme.min.js?ver=5.7.2 HTTP/1.1" 200 27012
::1 - - [08/Jun/2021:10:15:42 +0100] "GET /wp-content/themes/twentytwenty/screenshot.png HTTP/1.1" 200 53066
::1 - - [08/Jun/2021:10:15:42 +0100] "GET /wp-content/themes/twentytwentyone/screenshot.png HTTP/1.1" 200 282897
::1 - - [08/Jun/2021:10:15:42 +0100] "GET /wp-content/themes/twentynineteen/screenshot.png HTTP/1.1" 200 175535
::1 - - [08/Jun/2021:10:15:45 +0100] "GET /wp-admin/theme-install.php HTTP/1.1" 200 45224
::1 - - [08/Jun/2021:10:15:45 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 27054
::1 - - [08/Jun/2021:10:15:49 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 31053
::1 - - [08/Jun/2021:10:15:52 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 5223
::1 - - [08/Jun/2021:10:15:48 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 202693
::1 - - [08/Jun/2021:10:16:23 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 195185
::1 - - [08/Jun/2021:10:16:34 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 31053
::1 - - [08/Jun/2021:10:16:39 +0100] "GET /wp-admin/images/arrows-2x.png HTTP/1.1" 200 863
::1 - - [08/Jun/2021:10:16:45 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [08/Jun/2021:10:16:42 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 320
::1 - - [08/Jun/2021:10:16:58 +0100] "GET /wp-admin/themes.php?action=activate&_wpnonce=050e02ee3a&stylesheet=oceanwp HTTP/1.1" 302 -
::1 - - [08/Jun/2021:10:16:59 +0100] "GET /wp-admin/themes.php?activated=true HTTP/1.1" 200 56874
::1 - - [08/Jun/2021:10:16:59 +0100] "GET /wp-content/themes/oceanwp/screenshot.png HTTP/1.1" 200 56506
::1 - - [08/Jun/2021:10:17:11 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 66
::1 - - [08/Jun/2021:10:17:16 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 64
::1 - - [08/Jun/2021:10:17:20 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 67
::1 - - [08/Jun/2021:10:17:25 +0100] "GET / HTTP/1.1" 200 20692
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1 HTTP/1.1" 200 59344
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0 HTTP/1.1" 200 10927
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-content/themes/oceanwp/assets/css/third/magnific-popup.min.css?ver=1.0.0 HTTP/1.1" 200 5235
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0 HTTP/1.1" 200 1636
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-content/themes/oceanwp/assets/css/style.min.css?ver=2.0.8 HTTP/1.1" 200 161982
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-includes/js/imagesloaded.min.js?ver=4.1.4 HTTP/1.1" 200 5629
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-content/themes/oceanwp/assets/js/third/magnific-popup.min.js?ver=2.0.8 HTTP/1.1" 200 19869
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-content/themes/oceanwp/assets/js/third/lightbox.min.js?ver=2.0.8 HTTP/1.1" 200 1243
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-content/themes/oceanwp/assets/js/main.min.js?ver=2.0.8 HTTP/1.1" 200 124238
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 HTTP/1.1" 200 30064
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 80300
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /favicon.ico HTTP/1.1" 302 -
::1 - - [08/Jun/2021:10:17:25 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
::1 - - [08/Jun/2021:10:18:00 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [08/Jun/2021:10:19:44 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
